sample_id,Hash,nReads
21F103B_rep3,522f83ebd480a73a181490035398e8b0308ab60b,8
21F103B_rep3,54da19692fd9721250ed89115c9b2750a9f1cf82,8
21F103B_rep3,694fd0263d4da1abba6f2a7b5c5d3db25e009d36,8
21F103B_rep3,72f2cce85ef814bb817e3bf111ac888da79df279,8
21F103B_rep3,5773e71884271eb5ca9084121a784b36fa1586b3,7
21F103B_rep3,a8c916f64cc3e3aac1fc8f2b60b76877c66f9380,7
21F103B_rep3,e3b675949c7e8130cb8c0f2d4c7155ccc47daa8d,7
21F103B_rep3,eb031d5c50eb8989a10361dcf5598bca664e40d4,7
21F103B_rep3,f9f3d3504d9a374a5022f34bcfdbc8916156aeab,7
21F103B_rep3,11998ccf63fd2429a0222ada6d69832462a7ca61,6
21F103B_rep3,6321baa96843cf9e08e46163a4f8f4454ebbd441,6
21F103B_rep3,d38c450bf091246c6c4c466c1d3fcf6816e3e617,6
21F103B_rep3,d544687bdd114c9ddd7afe5dcb5a8eca6328b35d,6
21F103B_rep3,1767d44dd27a6a51ad73ee742c68d2a44f62d0bb,5
21F103B_rep3,213d9bf8bf09e20d782c80109a50676c0255c67f,5
21F103B_rep3,22323ccbad03d9b31a000aa9cfe8e89aae770018,5
21F103B_rep3,27a61f6cc651726ba3f7748cae87a0ba154e9f66,5
21F103B_rep3,2b4d77981662b128049d7cd84c575ae317dbd79c,5
21F103B_rep3,36038e34f3eba8ac8d04af17ad25c2ff95e26b81,5
21F103B_rep3,3e680896deac906b3afd070acfc8698e1ddfedf9,5
21F103B_rep3,4e6377c9a93cbf3d8b413373aa158e4fdd77bb50,5
21F103B_rep3,66ab17a92b28e24fb6f4ef2afd8139d20344aae2,5
21F103B_rep3,7ae4ac09cd6606d5f74e5e2e230ae489398b4887,5
21F103B_rep3,97140c34eeefebfae17c42003653a675ee90992f,5
21F103B_rep3,c836128b275c0999042a0f9c9b1dbedc442ac9d7,5
21F103B_rep3,cc20b251ffad155ff3d349b7ec82a768fccd074a,5
21F103B_rep3,dadfc7be5152ea81db7be19ea994b43f0629c017,5
21F103B_rep3,002e113e0024c8823325ebd3272e6f2cdd9f72f4,4
21F103B_rep3,0314e480baacd4625ebf7765021099e865b745b7,4
21F103B_rep3,0573443a1b4a10051a594bbe72f01374b6a2bec4,4
21F103B_rep3,098241f09157ea31c74afc8f1a52895c7c3d923c,4
21F103B_rep3,14597ba6d2c1eb84724c888635955a376e91e1fd,4
21F103B_rep3,21d0b30b570dba2b0deb5a6dfb5320ae57233e05,4
21F103B_rep3,2842546690618a12b01bc8c72ef58807befffafd,4
21F103B_rep3,30806d76f68b9f97a8f8ab6a39626118074e8130,4
21F103B_rep3,35b464aafea477fbeb512a4868b1ca7e762e96bd,4
21F103B_rep3,49df8daf7416e9bb3ca2c15b8fb1c03a2416621c,4
21F103B_rep3,4e0c1f2124700f8d9ab5a0bf16163317aa7781c4,4
21F103B_rep3,6efb033280502a57c6febb1ea9398001caeb6904,4
21F103B_rep3,766445d091ff0eeb8872d6018722ef77212e33aa,4
21F103B_rep3,7dc237aeac17b84f4ba6eba1828ac6fff0dc9f76,4
21F103B_rep3,9167d1131f24a98a6460100e2fa3d6ee9bc3c8f5,4
21F103B_rep3,9d33badf93a1467d54bd733d81119fd8f219a667,4
21F103B_rep3,a1eeb33b5275ee744315511993b933c4f0ce135c,4
21F103B_rep3,ab3150eed8824d31cafbf7048393ae9b178d071e,4
21F103B_rep3,b5e9662f2a298e4f89bcf4c9bf5f735717e6d8a8,4
21F103B_rep3,d71fce5b616166dcac914f33fac4462842f50536,4
21F103B_rep3,dbddd30dcd58eedb787114598ce52da0b9728b2e,4
21F103B_rep3,dda822691ee03019c6ee9dd146c15f2e682f2883,4
21F103B_rep3,e32fd30e50a08d043f80557cc6b93e19e1aec44b,4
21F103B_rep3,e49f356be0166695899e2244f74ba8c0b8f79873,4
21F103B_rep3,f71bef1ea05be92dfb0442bf974ec050ab073279,4
21F103B_rep3,001b6a2de52e7e567e339100db52e8438885bb97,3
21F103B_rep3,09e9929159db8e529f250326c39fbcce25fda659,3
21F103B_rep3,0d9b81f5f08b0d52ac022953f9165f232aec969a,3
21F103B_rep3,0eec8f7a9e0ae84e11bd9e91bc25ac578e3739a0,3
21F103B_rep3,19f6b8dfabc4b69f1565a157584d5c1d874614d3,3
21F103B_rep3,1c1a7913edb9011a32de8e013d1e0cad4364a8ed,3
21F103B_rep3,246901bc97379438ab4beabbfe66f60a020f05d5,3
21F103B_rep3,39629aba1aade359de92ac8bbd56ae03a4572231,3
21F103B_rep3,46aa9f8113e3c7deec9a61619d4239d7a350c9b7,3
21F103B_rep3,48837dac5d06a73fd928d1dbed9fc45af7bb8721,3
21F103B_rep3,51dabf6d530f9bf0a1bfa7d2b099d7299a9fb5a5,3
21F103B_rep3,598b973a2ac474634672d966a50ceb4dadbedfce,3
21F103B_rep3,6e0381e6bbdf5aa5c9d655f4f6d9490f10dbf1ba,3
21F103B_rep3,709d6b571473300506527c179f6b6155d0772759,3
21F103B_rep3,72aaefee064199b4d637ccb7ecbc8c2f3898d2f8,3
21F103B_rep3,7646835bc9d0c28fb20ceb7d3c34283a9b5bf575,3
21F103B_rep3,82486240f7537733134e7244f64dceb14ff899e6,3
21F103B_rep3,8528d0cd5343171ce993ca77fd2b1569adfc7819,3
21F103B_rep3,8a3507aa17bb19752d9e0d70abcc90e9eae4e992,3
21F103B_rep3,942a3ca0b253ad7297057a31ad27126d2644c4a3,3
21F103B_rep3,9603661d98bf991fa711e396a657dcc35767fee0,3
21F103B_rep3,995f2a419a46c45997233e8c04b861059cbf7727,3
21F103B_rep3,aadd616bbb6a9c2a0942727360f644f58500ae4d,3
21F103B_rep3,ad217f6bab923690309b566d71f69aee541a8317,3
21F103B_rep3,add0793350c06cc5f0ca65ccaa6108df3db4d405,3
21F103B_rep3,cac7b8cd653bf8b6071ccc9e6d7a4f7c5c31dd07,3
21F103B_rep3,cd29b0023d2dee3e2abd6b8db1c9473589c2b6b7,3
21F103B_rep3,d1b26916e8202d189087b92cc41fc6f148e8e557,3
21F103B_rep3,d806dbdecd4dd986311cd367f63d7c1da6cb77d0,3
21F103B_rep3,da54b1606f22644f20d4431d9a059737fcf64b5b,3
21F103B_rep3,e1ab136cca849d7d162b1ff38ac7c2306f55a870,3
21F103B_rep3,ea676fcf7340afba52ffefa43eb757190654427a,3
21F103B_rep3,f0c571a75b110dd0a4379006c8ea91cb9ee6e399,3
21F103B_rep3,f590a1f0579343f7ba912757841f3a6af193c097,3
21F103B_rep3,f81945fa962bb4818b59df71f04eabdd74b2466c,3
21F103B_rep3,fe305e743d0ae6fd21bf70bde624c2184ef9706a,3
21F103B_rep3,0d27bff1dbeedbc025a7fa83b20482805f9e1c8b,2
21F103B_rep3,0f045b720091597a42a44588659804c90df389ca,2
21F103B_rep3,24bb11dcfe6c97c6d3e12e06888e1ca81b883139,2
21F103B_rep3,291b60433e16897556bf40ecf246ceeb0cb3eb48,2
21F103B_rep3,3a4ef1532b428ac0996288d875c8ecd6efde1e24,2
21F103B_rep3,3bcee30634327df4ab2a0ba48b3f86b42bad2b9c,2
21F103B_rep3,504c323a4043be8e2c674823867e902af5c9cd6b,2
21F103B_rep3,5f96a664f26eb3661cdd34e593523f62c9c56990,2
21F103B_rep3,60e52f9935e617b976f7cadce5375168deb5028b,2
21F103B_rep3,62fd229729a3be3bc7e5930cf7df9ce5a04a23cf,2
21F103B_rep3,6a01eec4f98240fb10731a66563cc6be5a28b90c,2
21F103B_rep3,6fca331f4fc5e53c0d8fc7986a1150f247c6f5d7,2
21F103B_rep3,73d903c3409da032a094419783f11936bcfca34f,2
21F103B_rep3,9d4572c22f8c2dafd1100905ef7eef4e4016b849,2
21F103B_rep3,a5e2d7d95aef4333a350baddc388e867f7ff2fbd,2
21F103B_rep3,a91f7c97cb7ccc054465eb398bb65ee091b1b4ce,2
21F103B_rep3,b31dd8104aa833cae970a22ae3196de055c97a0b,2
21F103B_rep3,bbd51c17fc9ba7ea606be2d09b546dc7989a6c95,2
21F103B_rep3,cea37061aa6a09f28a686760e9fae0b63be432c5,2
21F103B_rep3,d456d30926615e9691cf9188759a48268609f5cf,2
21F103B_rep3,d8265eb7bec3ebc7e8080dac5113450c3cd6374e,2
21F103B_rep3,f211a2bbc6a1dde92719bee2c2f31a0c953090cb,2
21F103B_rep3,faaf0116bb7312b16d8be882aa1c69e8fbbb70aa,2
21F103B_rep3,ff69831ca24d83bec6171f5b59594103083f4319,2
21F105A_rep1,052111ea37689a37dbe18f34cb1e69d035de4dc2,23878
21F105A_rep1,50fe9e137cb80a494c37a013782dcb2f4744b28e,22166
21F105A_rep1,6590657ec2263f1c74a3142cc3f54bde3d4f1a6c,4383
21F105A_rep1,50ba5b4183afc9f4c2ac7fb46214bbb1de709aa6,3537
21F105A_rep1,f47b1ccc4d3100dd01dd2af818664d5638607fd0,2810
21F105A_rep1,a1f4ae7c00ffb23734c202dc2c85473b87fc9c15,1997
21F105A_rep1,ba9c4fc6b7c0af576d07b57991cd7d9cfb95c612,1342
21F105A_rep1,af2db1133b7b70c5ae233168c3e1ad03dc1937ec,1289
21F105A_rep1,b2d5ec989add48b4a7fecb7dd205ff66cfd3c67c,946
21F105A_rep1,57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,701
21F105A_rep1,6332277822183f2d344ad1e8e9dfb34a84a64ea6,663
21F105A_rep1,f12bab99f6dbe82caa60a4344595400e02f27971,521
21F105A_rep1,feb9762c729716e1f7d930f4db019d46aaf09600,499
21F105A_rep1,17ee6b5d753d9124ff764e6f097020e6a94a2ea5,450
21F105A_rep1,99093cd0b6143049fb2db376d607e75ad25a3ee4,423
21F105A_rep1,87a1c4f8b2bef4ce4cd7dc36173b0a6ab3b8b4f3,377
21F105A_rep1,16ad3bb018019619f52c49619f277d4e241673bc,366
21F105A_rep1,08816de8e718166eb71e73747e20273ce7f2d7db,361
21F105A_rep1,954272c6eb57d177102922f998725364225cf6e2,356
21F105A_rep1,bf36b6101874f59bd5606110644c3e44ae5fe78b,355
21F105A_rep1,002e113e0024c8823325ebd3272e6f2cdd9f72f4,346
21F105A_rep1,434c16e9281b972df45a278856cf5573ba62a4da,313
21F105A_rep1,bfdfdbd3c59153b6de5aedfa735f231d7cd306d9,311
21F105A_rep1,286fd8f0cf48d1e778b0fdcfd70ab4241169018f,264
21F105A_rep1,5df20eaf270c5e501b6fd2f8104c8fd7223cbeb3,261
21F105A_rep1,ee3db5c046324c79b61482422a066ce5cc761fda,259
21F105A_rep1,d47d391d67d5ae6d3d93d6893772b3557d1721ce,251
21F105A_rep1,c308ac5604f8c08284a14fb596c3b7cc660fdc13,248
21F105A_rep1,bcffe123a6f100aded0fda8a2906e514bfdc02bf,239
21F105A_rep1,13b40e9be5338c54528e84e7d1b4ae176e78ecfa,238
21F105A_rep1,36d0b984fa8cd6353afe44f44bdbf8384a4df0c1,226
21F105A_rep1,28a7fe19d08a216ebcfccd9e68b44b845016353e,191
21F105A_rep1,6e1c65ebfe3351ada2b7e21ad5e3a89cde000b3f,189
21F105A_rep1,618883defe8208c399331031b50eb29b85a44a48,187
21F105A_rep1,d852fafc9787ac8ff25c58b22e03f24519c8898b,169
21F105A_rep1,72da514f61878268e831202468d42312ff962d67,155
21F105A_rep1,ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,123
21F105A_rep1,3246ecf9c81ddce06b6744c677f78029674f6625,118
21F105A_rep1,3010ae460a2951cefc8de2747b7b81d6166810a0,113
21F105A_rep1,93274a0311a60e96ad2d502e5e34f6f89fa3be0d,102
21F105A_rep1,c5ed2c21843d97ee61ec49152166ac23ae653b1c,99
21F105A_rep1,49b30e0e80bb522e8b71e9994774cb3a3718877b,93
21F105A_rep1,92f1a7a58edb2d0645c930d711c3b35adb2f4caf,81
21F105A_rep1,12ec21ff083060b9111eb642e158fe771ffa6087,74
21F105A_rep1,ebc1b8b26c7b60a2ac784a2121801f738ac94ddc,69
21F105A_rep1,32fd3f4da55231c030dff8487bb3dfbe9ed4633c,58
21F105A_rep1,3d75071d5ba36dde86e1476e976349639b865590,56
21F105A_rep1,213d9bf8bf09e20d782c80109a50676c0255c67f,55
21F105A_rep1,d9575ea64e68091d09e127e17ae12997455b40b2,54
21F105A_rep1,6a8c5bd30c63c7f3572d771e6fa4337265c8e859,51
21F105A_rep1,a3f0b1d16339224a241a90d853274355d661e991,51
21F105A_rep1,8a9c5a3028d1ac4002c17d3f4e15c664d8cdb2a3,49
21F105A_rep1,f1f889d52f881331d31c9d19759cc8f77634ca4b,48
21F105A_rep1,fc030e0f9f93dec31148b2a122cd566eb698f444,46
21F105A_rep1,d96e466ebf2fb461b925a2bff387045016de43c2,45
21F105A_rep1,0a94ee69ceb85a51680c8209f35b027a19c89a95,40
21F105A_rep1,5a8ed54f5b6a51d22f94d47c968c48a38f962266,40
21F105A_rep1,e3f6652405499d6942db40233e320cc1dfba6965,40
21F105A_rep1,3d76ceb4af6d4ad4ed45efa8d405b34d475357fb,39
21F105A_rep1,17ec90ae82f737261479273e39f8967ba6ca9ad2,38
21F105A_rep1,52b23330bc5c9a5e93a5f7ad041720aa64f65b7e,36
21F105A_rep1,6ee6755264176f349a68fa6ae4a1b61d7afcd35b,36
21F105A_rep1,f3d771c2dcd5b829246dab464b18dda9600fa30f,36
21F105A_rep1,08ca2ef408a4e17db11cebb17c54a81aa55758b6,34
21F105A_rep1,ad3b3086df9e0cb076c825152f28eeee91ed00f6,32
21F105A_rep1,20c52abc8cca28fa13e2163d6e94f91ec90946e0,31
21F105A_rep1,457228a5b3362a9383fa671153f4511194475308,30
21F105A_rep1,d9dfc97ccac89abd71fcbd2ff52fc473e0de611a,30
21F105A_rep1,80a3a18f99d70066d64f78100078bf0eb1557b16,28
21F105A_rep1,b4dd700f608d3695b9f9f8cdc36a657e3a9b3f5b,28
21F105A_rep1,af713d073c6103ab5d57849e58a263f8ec369cdd,27
21F105A_rep1,5c530d0cb0c985a5def65999dd5a15d0a9585a2d,26
21F105A_rep1,afe97164f839ac2f14b062190ff7bf64919b78ab,25
21F105A_rep1,63fa4a6cf38ffbe9e5aa0fa226285743263c6d6e,22
21F105A_rep1,389c665d2cf4a52ab4a9cc32ab0d638884af3bf9,21
21F105A_rep1,9c3fdefc716a70182c136c1603d9c177b3b97fc4,21
21F105A_rep1,4f4b70c8361a64ace5fa87872f2a0b9b68d66836,20
21F105A_rep1,7bec60248cdfa5d18bf46d92b85ef4c6bf54435a,19
21F105A_rep1,877d7fb493b575940a5639c070502af040f55a57,18
21F105A_rep1,8e8e2c01c8fbf5d732a2b44107af0dc4e4340877,18
21F105A_rep1,2efe8fb14955ee8486a574e1c2d4ed93d25ae2cf,16
21F105A_rep1,3ddb9971bdc1df03e5b6f8e047d271c710eaf88c,16
21F105A_rep1,434d48478ac6b6947c7f952d56e6682322eff497,14
21F105A_rep1,6942b490bb4383dd40a518f241107027ff8bba39,14
21F105A_rep1,8f7c3e58c8f6e8cc1aa1c3b832a79c28559814ee,14
21F105A_rep1,d31a68de480cf0bed95f00e68061b86fdcb2a168,14
21F105A_rep1,843b7a417536b70d6ff8824967431f7fa1d2c789,13
21F105A_rep1,b4eb1bcc4286820ba84cbbc7e5f6d36a5e289e0b,13
21F105A_rep1,16d0e654ee64ba60ac665c70a8aad11a32042b6f,12
21F105A_rep1,44d4ccb9f5218a2b9b29875af5840ffc7024343b,12
21F105A_rep1,6d41e302db92beca96ddc905bda74135c88875fb,12
21F105A_rep1,96da600921179b33544f200a3627da310718c659,12
21F105A_rep1,b8cc79914633630f3a7697abcaf3b01ecf37db99,12
21F105A_rep1,df1ac7ca3c876dd564bc6152f990d8b47597a1c3,12
21F105A_rep1,629602d313efe70c6656773067f151ce6726bfe4,11
21F105A_rep1,b7594d9ebfbe426ac29c6ec6cb464b84bf92a8aa,11
21F105A_rep1,ff518d50cfb239c81900ce74b5c1cc67b0e4c64d,11
21F105A_rep1,15e3df1cc0a0e8c61559b2541cb70a0bc076c02c,10
21F105A_rep1,79b47661f5381c91ff6dd65ae227f29a6a5f0766,10
21F105A_rep1,af6ad4a06a0479c2cfc1563e138d67cd3f150e95,10
21F105A_rep1,bd0d80da45522d124c114850539145a4263caff2,10
21F105A_rep1,bfbec9e7afda31bd0c7311499c3d8b6cfc037407,10
21F105A_rep1,c192dbe7cb60395623f0e5f335a42b564a741cdf,10
21F105A_rep1,0e62dc7dfc9739b89d3c294e42e2c5d96d2ac4d2,9
21F105A_rep1,301571c323d0525c9f9db2b25797a0ea3d5d4b97,9
21F105A_rep1,49b9622c33e5f29030856b6f2dde86502b3a247a,9
21F105A_rep1,594bdc480e391c00f278e80559364336f97682e1,9
21F105A_rep1,5edf1f36d8b9b2f27b5144bd7ed7fd32348223f0,8
21F105A_rep1,8dbb5a37b579bc980ba3a8d98c331e7f70f4ec41,8
21F105A_rep1,7de8d504471cbe0a02ec37d1dcabebc09bbd8dd7,7
21F105A_rep1,8027617845e969d273f58e43bd73caf08f693ed4,7
21F105A_rep1,910b22c2c23f882b612681d45ec25dc73ff143c7,7
21F105A_rep1,97dfa3a063057d7df97e7b6dd75187cf01b8c9f4,7
21F105A_rep1,b4bcbcb5b7e7c9bd1696032a67e0845c529e161e,7
21F105A_rep1,cbfef0fa8b77fbd999aae6d774c8d0640dc363d2,7
21F105A_rep1,d3d128ca228ecc542e39ecaa1c51a923f1151ef8,7
21F105A_rep1,1c5a4315e0666c2a1773756480791fade0dc6387,6
21F105A_rep1,1eb50e453061502660be070312f6076585c37e7a,6
21F105A_rep1,28e8eba1d428bd504029a46de5cc868b27988aac,6
21F105A_rep1,405b5a2b66763d3f5878fd830789269f25a68b1c,6
21F105A_rep1,6248f9b02261f8ac45338f5b4c5717cdfce3fef1,6
21F105A_rep1,6ff30397db4300e1dd1e8c600529440899c0c42b,6
21F105A_rep1,71612cb5a503e31b0d916618431d498ab2e8ab09,6
21F105A_rep1,74b5966c40f6df707b09d4782b52d0ccf8c02201,6
21F105A_rep1,98e29a040510a262d7b912ec66b89786c16a4fc4,6
21F105A_rep1,9fd01cd7e4f8ad53f177ab73a521c20cb8110ba6,6
21F105A_rep1,daa2cd51f259e56684c4aaca134112633feb78d5,6
21F105A_rep1,f8f41f740ed87428fddf7fd446e159f274139b0e,6
21F105A_rep1,13b83be16fa13aa7c96ae83e30adde7094459d7b,5
21F105A_rep1,19032d1b29c641dde4610fabb3b023033f6eca03,5
21F105A_rep1,9c416f17338cc11181d143b7d75890100bd1a825,5
21F105A_rep1,a6b640159a6c4e04505e254cac05590c07c593fc,5
21F105A_rep1,ad90dad52e8b6a478e5f41cda307892e2d031dc6,5
21F105A_rep1,caddf21a7925c655dc967e0fdd2ae3bac391aebb,5
21F105A_rep1,d8d2f4d8acb6227599609100c4c98f05d0bb2380,5
21F105A_rep1,e144a152f9d2469de367a79732b24be915e7fc49,5
21F105A_rep1,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,4
21F105A_rep1,30278e0bb1c8c5b237d9eceae9cd088db9d7ac68,4
21F105A_rep1,318a228637aa17e07ca58dbaec2a0a272b884cb8,4
21F105A_rep1,334dfa84c03edbb6f6e355211ca140a3ebcb8d22,4
21F105A_rep1,4259d9a99e2f9068df0d97fe2e5ead3792ae0400,4
21F105A_rep1,5183fc64953a5ff0d3378bcc5c220958fe850f3f,4
21F105A_rep1,81d7b71d1086100a7e1f6badecbd8a2ffefd614a,4
21F105A_rep1,935d018bc501124775912de23206b1ba788ea02a,4
21F105A_rep1,99ea0fa90eec093175e673ff80d51072f7d44b7c,4
21F105A_rep1,9e9263e8be0386049780d3839d460828bf70512f,4
21F105A_rep1,a28c72566f8f68236d1e7c4d202eb3762fd6c44c,4
21F105A_rep1,b9add5f815f6886043ce43f5d94900f61109df4f,4
21F105A_rep1,cfeb6081547f1a3547baccc7a5838edfe2910722,4
21F105A_rep1,d39be6da61d598aa2becde6abbb48c78322d0ed3,4
21F105A_rep1,de1e14946d2f7a7cf7e5d8926db4763efda7c70b,4
21F105A_rep1,031f7ecc837ebfb4c5749e322cd7e02549df6c85,3
21F105A_rep1,1ee1ae6c41658d3b168a9facf9fdcc3bccd13025,3
21F105A_rep1,46fde0962c9b3601d86523c6cd557bbd0e99a0ae,3
21F105A_rep1,4ca6c2e5586a18f69ec417f61afd3f22b3889f0c,3
21F105A_rep1,4ce274f8ce88bcba91f6e1152449e4f3d06179be,3
21F105A_rep1,59ab01403b167fa2d4f453b475079f79338af9a5,3
21F105A_rep1,830e2ac5df5d218e4202d2f5691a49e21ba412ca,3
21F105A_rep1,8efcdc4c924115377b1bfb609ed63eddf1f65ae6,3
21F105A_rep1,d00fac303e198d2779ef8b82dcf2768e06dab06c,3
21F105A_rep1,03545870324bb1e1fda276c7c1d83fdf66ba81db,2
21F105A_rep1,0e4ed8e261730519f2ed8b582a82652202b2f07a,2
21F105A_rep1,16b8fc46b68d5798543f1c6fffb98338d87a9ec8,2
21F105A_rep1,20a34416074cc6414db81520ac15b1077d18df17,2
21F105A_rep1,39dcd09980d57ac7c0cb7d2d9abb7804568d4b2e,2
21F105A_rep1,4d8926399e739f63e49a762529d014a499a788c0,2
21F105A_rep1,530cf5493b95a7e3ec47afd66e4d1ff8f896d018,2
21F105A_rep1,5ab542066820a249aebbc179bf6511a636a0d1f0,2
21F105A_rep1,7997d89cc1c315d3971b694d8ce0de70e5056fa3,2
21F105A_rep1,805bc1e8a17d607c060c25d7263a8e3337a64ae3,2
21F105A_rep1,80e1281652378700e45b86046f26faf46b9ea108,2
21F105A_rep1,8449f66da37a6d3f42458ca3dc6bb422dbf2cf34,2
21F105A_rep1,8c8a07646e146c28ede9406dbc502ffe276ab576,2
21F105A_rep1,a2c23bbb8c4b9bb6e314922c99c15ad43db1c0c9,2
21F105A_rep1,bd507cfdff7fcc285c17ef0173510e8ac1e3d587,2
21F105A_rep1,d0b3e6eeadbd13f29e4c7c6cd3a8538fee5d1ce5,2
21F105A_rep1,f66c235adb401a03c99f5f9d3a0c1ab74811e49d,2
21F105A_rep1,fadf4d4ce178680da24ebdd50df485844f4ba6bd,2
21F105A_rep1,893a71c1845a656c4ebaf8f521c83515be0da4e8,1
21F105A_rep1,e5e8dfb2bd3feb783a29a5e68aee23c50139a8a6,1
21F105A_rep2,052111ea37689a37dbe18f34cb1e69d035de4dc2,19000
21F105A_rep2,50fe9e137cb80a494c37a013782dcb2f4744b28e,14014
21F105A_rep2,6590657ec2263f1c74a3142cc3f54bde3d4f1a6c,3172
21F105A_rep2,50ba5b4183afc9f4c2ac7fb46214bbb1de709aa6,2547
21F105A_rep2,f47b1ccc4d3100dd01dd2af818664d5638607fd0,1983
21F105A_rep2,a1f4ae7c00ffb23734c202dc2c85473b87fc9c15,1273
21F105A_rep2,af2db1133b7b70c5ae233168c3e1ad03dc1937ec,1225
21F105A_rep2,ba9c4fc6b7c0af576d07b57991cd7d9cfb95c612,796
21F105A_rep2,57cb2d0dbcb8c52db60f42669815ef1e9e9e071c,623
21F105A_rep2,6332277822183f2d344ad1e8e9dfb34a84a64ea6,502
21F105A_rep2,b2d5ec989add48b4a7fecb7dd205ff66cfd3c67c,480
21F105A_rep2,17ee6b5d753d9124ff764e6f097020e6a94a2ea5,407
21F105A_rep2,bf36b6101874f59bd5606110644c3e44ae5fe78b,330
21F105A_rep2,99093cd0b6143049fb2db376d607e75ad25a3ee4,300
21F105A_rep2,5df20eaf270c5e501b6fd2f8104c8fd7223cbeb3,283
21F105A_rep2,feb9762c729716e1f7d930f4db019d46aaf09600,269
21F105A_rep2,002e113e0024c8823325ebd3272e6f2cdd9f72f4,253
21F105A_rep2,434c16e9281b972df45a278856cf5573ba62a4da,244
21F105A_rep2,bfdfdbd3c59153b6de5aedfa735f231d7cd306d9,228
21F105A_rep2,257d549d4ec415ca8badcbf08b070aac4c8e59c2,216
21F105A_rep2,c308ac5604f8c08284a14fb596c3b7cc660fdc13,202
21F105A_rep2,87a1c4f8b2bef4ce4cd7dc36173b0a6ab3b8b4f3,194
21F105A_rep2,f12bab99f6dbe82caa60a4344595400e02f27971,193
21F105A_rep2,16ad3bb018019619f52c49619f277d4e241673bc,191
21F105A_rep2,286fd8f0cf48d1e778b0fdcfd70ab4241169018f,177
21F105A_rep2,36d0b984fa8cd6353afe44f44bdbf8384a4df0c1,171
21F105A_rep2,d47d391d67d5ae6d3d93d6893772b3557d1721ce,170
21F105A_rep2,618883defe8208c399331031b50eb29b85a44a48,160
21F105A_rep2,13b40e9be5338c54528e84e7d1b4ae176e78ecfa,153
21F105A_rep2,72da514f61878268e831202468d42312ff962d67,150
21F105A_rep2,6e1c65ebfe3351ada2b7e21ad5e3a89cde000b3f,147
21F105A_rep2,954272c6eb57d177102922f998725364225cf6e2,136
21F105A_rep2,93274a0311a60e96ad2d502e5e34f6f89fa3be0d,118
21F105A_rep2,bcffe123a6f100aded0fda8a2906e514bfdc02bf,118
21F105A_rep2,28a7fe19d08a216ebcfccd9e68b44b845016353e,111
21F105A_rep2,ed995185cac4125c3c7a7640e8a3e82e3a8d9dcf,108
21F105A_rep2,63fa4a6cf38ffbe9e5aa0fa226285743263c6d6e,97
21F105A_rep2,213d9bf8bf09e20d782c80109a50676c0255c67f,93
21F105A_rep2,12ec21ff083060b9111eb642e158fe771ffa6087,86
21F105A_rep2,3010ae460a2951cefc8de2747b7b81d6166810a0,76
21F105A_rep2,92f1a7a58edb2d0645c930d711c3b35adb2f4caf,76
21F105A_rep2,fc030e0f9f93dec31148b2a122cd566eb698f444,75
21F105A_rep2,3d75071d5ba36dde86e1476e976349639b865590,73
21F105A_rep2,3246ecf9c81ddce06b6744c677f78029674f6625,68
21F105A_rep2,d852fafc9787ac8ff25c58b22e03f24519c8898b,68
21F105A_rep2,d9575ea64e68091d09e127e17ae12997455b40b2,58
21F105A_rep2,c5ed2c21843d97ee61ec49152166ac23ae653b1c,56
21F105A_rep2,bffd3163231c6e1b0e819c284d0226c5849005f5,52
21F105A_rep2,8a9c5a3028d1ac4002c17d3f4e15c664d8cdb2a3,44
21F105A_rep2,f3d771c2dcd5b829246dab464b18dda9600fa30f,42
21F105A_rep2,29c0f6c357e9c702bad4de4cff2ed43bfd296beb,40
21F105A_rep2,ebc1b8b26c7b60a2ac784a2121801f738ac94ddc,40
21F105A_rep2,629602d313efe70c6656773067f151ce6726bfe4,39
21F105A_rep2,d96e466ebf2fb461b925a2bff387045016de43c2,38
21F105A_rep2,bee189247cb02df411a29d1adda415b094c43ea8,34
21F105A_rep2,f1f889d52f881331d31c9d19759cc8f77634ca4b,32
21F105A_rep2,6a8c5bd30c63c7f3572d771e6fa4337265c8e859,31
21F105A_rep2,6942b490bb4383dd40a518f241107027ff8bba39,28
21F105A_rep2,e3f6652405499d6942db40233e320cc1dfba6965,28
21F105A_rep2,a841ddf8fe2646ac7712bd21dd3147290260df8c,26
21F105A_rep2,6e39a2fd65ea22ef529a73f3a73086b1c1a2bf88,24
21F105A_rep2,f8f41f740ed87428fddf7fd446e159f274139b0e,23
21F105A_rep2,20c52abc8cca28fa13e2163d6e94f91ec90946e0,21
21F105A_rep2,dbb40f9269a031ef9d04c34611c0aed9cd987d37,21
21F105A_rep2,4f4b70c8361a64ace5fa87872f2a0b9b68d66836,20
21F105A_rep2,d9dfc97ccac89abd71fcbd2ff52fc473e0de611a,20
21F105A_rep2,5a8ed54f5b6a51d22f94d47c968c48a38f962266,19
21F105A_rep2,389c665d2cf4a52ab4a9cc32ab0d638884af3bf9,18
21F105A_rep2,152675b234f2a3bb0699dd31426bc73c0fac0b5c,17
21F105A_rep2,ad3b3086df9e0cb076c825152f28eeee91ed00f6,17
21F105A_rep2,17ec90ae82f737261479273e39f8967ba6ca9ad2,15
