Sample,Hash,nReads
AL6_rep2,3675cd37a46ae7cf7e1edf9e91a08d08e66e395c,18
AL6_rep2,46a448d2a965220e523174e6d81fb8d7a8252489,18
AL6_rep2,cae57dd80c71eacc8162641df68ace7e6d61b974,18
AL6_rep2,0a68db064977c92aecc698199f0cd108553b5228,18
AL6_rep2,583e4362b028697647605a44b1b20e0f9400ad62,17
AL6_rep2,87622d73f173214c9e3635dc8ccfcb56fe97f151,17
AL6_rep2,5c8829b0e0fae13f4bd4a7b704a6f015f77499bf,17
AL6_rep2,a123b0e2a7b43ff8745fe5bde7798471cbe702ae,17
AL6_rep2,ae3488e35e3d9772cd8d857b3e2c548403822dbe,17
AL6_rep2,ca6f6ef4bd1a5b91f6e886a7b1ee699d2d3864ee,17
AL6_rep2,fe2b7972f61b5d82cf657253be59b7973cd4414c,17
AL6_rep2,71f7262be0d2914b49740db17670f0dde4ec6c31,17
AL6_rep2,d6bd28087536a81b5b8e12a880cdd92c300fa579,17
AL6_rep2,fa74a348a62c72c40200eb8d4a059249ecaa35a7,17
AL6_rep2,88dbfec924904bfe6e8678931d353167802aefed,17
AL6_rep2,07954465fd3968e4a303d42eafd78cf523debff8,16
AL6_rep2,b143f5f25222fe346f62012df5e79808c9aa7abd,16
AL6_rep2,f303d1f9e330aa48dae7a045c69ced00a0357879,16
AL6_rep2,8841d49dc3accd2790e715b1bf8ded4f917fc5ba,16
AL6_rep2,82562b0201ec0e7bdb184d4f917df425f9ca537a,16
AL6_rep2,d0a8007c423e574a5819ef44e19c6f48ec5504b4,16
AL6_rep2,0f5ccf45b8780d33866123dd4ed1b973db836b89,16
AL6_rep2,31ff9fb75e1f2ee0109525f1f268f9329c44e049,16
AL6_rep2,45abc9baf1ec4b414716ff217d6ab1de7cdc47d6,16
AL6_rep2,9408d50f705aeb6e44bf3de07378ea65f3b36574,16
AL6_rep2,6c978731d982c538710ca6865daf12e95d715d64,16
AL6_rep2,74e5ec88b6b337422da47cb4dc908647e8b03114,16
AL6_rep2,8ad85724424a1c4f67291a934a32ba204880a715,16
AL6_rep2,c9a41027126a184d6e0e59aea3443d9fa5e8002e,15
AL6_rep2,4df2200ccf2555e6a6fd3eb34110bc8441345d89,15
AL6_rep2,7364f68014c39824e61b52be9af69d1e9e886098,15
AL6_rep2,b5a58ffec3c2d56dfffd0a69effb505534eab139,15
AL6_rep2,b62f9f28a595df00591902122da666fb8d280da9,15
AL6_rep2,c37aa0648a2e586f2186b7f86effb581c5863c14,15
AL6_rep2,12e7cb83d855724c3014835dd23b0490488d9437,15
AL6_rep2,dc24626723b9ad7fdeaaa048446e6458c7dead04,15
AL6_rep2,4f9384cdde06d7374e8b4aa2feb8ba26fa81ce27,15
AL6_rep2,7801b7433366eae0475350ddecb873daf14f5443,15
AL6_rep2,a643590fdc3e327e4cd44860e64b159fb1121d16,14
AL6_rep2,2cbba4a2f8bcfd74996e83a1996205099a884ad7,14
AL6_rep2,cfab497d9c5db171bc7416c8b578e9b9dd4ddd00,14
AL6_rep2,8fad7feca37f7366e29977423f623768b0a24766,14
AL6_rep2,8f2c62cb9791147f120a238355820c9107b902af,14
AL6_rep2,9eacaf945c4f1b57bf2d4d10cd5243fa7322e8c6,14
AL6_rep2,1a061bc0c680ba457313821234b0bd76203b74f0,14
AL6_rep2,9ceaf4f3990c41561d08fb1cc63fce2869e2b3be,14
AL6_rep2,1c92ca570cfacac946e707ef8216f545d483b29b,14
AL6_rep2,225712cf236b4ab4abd94192d0714867460c0bb3,14
AL6_rep2,2c508a7317e83a47f7b72b386718f3fbb5b301f6,14
AL6_rep2,488c5d1b0eba92ba0a6e370f58ed73020f08bd71,14
AL6_rep2,889406884c873722c00d48b78da88fd549223f5e,14
AL6_rep2,b5930bf94d9c6c44335d90b1776e18ef59edb9e0,14
AL6_rep2,cc822dc800448660ef920d4ff4fba6b2d5f9b320,14
AL6_rep2,d05c7c13b3d9a0b1be2f9a3ec5b34e3d8baec66f,14
AL6_rep2,256819a256b1fc3d9b1918c416cb4e24b724d659,14
AL6_rep2,ecbc4d26397f1e3f803f05a29d487abe12785e1e,14
AL6_rep2,0147becf59e9d0d7688c31b8d01ea65962b65de0,13
AL6_rep2,a8c5e817feaa85a59c9155f58f1259965dbe3170,13
AL6_rep2,bafb45a5b6bb5545eaa9d87dcab26ebf7957576e,13
AL6_rep2,bee5e9c48ac6f90f2a21bdedc2c53b07ecc38191,13
AL6_rep2,e45bb3f7de066023520f46410e9cdb17a4ba69c0,13
AL6_rep2,fad25c4703462d79025cc52bde50d0e4b9aa54bc,13
AL6_rep2,bc79a4fbd26b7396f6a409f30dec4681333903b2,13
AL6_rep2,0211e6aeafbf3fb03e4e3cb491496c800983cfea,13
AL6_rep2,2201dabf5ce6613a55b7bc0a425a03a21400df4e,13
AL6_rep2,3da396bcbd20e1e0c0be851bf2d9f3ba8ec3c8f3,13
AL6_rep2,981858b05e8d4f9bbb9145add8f72e7751371363,13
AL6_rep2,f9a22c80a5ece9135ca26ec81c9b2a3c0b853d40,13
AL6_rep2,92032dbb6839a3b2b8241cb036efa5a1f23fd981,13
AL6_rep2,99ab1703cb928bf9613f0a4b7ff3cf24a9f9f878,13
AL6_rep2,27e0366ab0e85a97e38fb760bf388d65cdd4d82f,13
AL6_rep2,85f6363bc1af3c8a3acb16acdbab205b8a27e2cc,13
AL6_rep2,df9dd7dc90d753b7979c902d8cbd7303dddfbcdd,13
AL6_rep2,38d4262f5f2034ac3cae02d8790d2e7b1bbaf3d7,13
AL6_rep2,53ef4d9c75944ddf3a8ac990ca1b238ac91360e8,13
AL6_rep2,ba7285141788085fb5b3638a9a9fe8dc699c1b47,13
AL6_rep2,4da782ce80c0d89c3507dbd7a33884f9bdfbabbf,13
AL6_rep2,65b78e59ed38d84ce7f167b63d3f8f343f647ed6,13
AL6_rep2,96027357bd6070c350817591facff6b001f7ef8f,13
AL6_rep2,7ef3bc0ff5d47a6e778bb56fc4797b43e31040a3,13
AL6_rep2,1072ebabb1a32ede297fe9aa41009cb8c217b5c5,13
AL6_rep2,487638cdbfb55e7d8ec4b8417aafb68ba510802c,13
AL6_rep2,520dd27fd37d8f264bed1cf7ece3e278e3c606b0,12
AL6_rep2,e79fa1ad321c44d30c6b84008282f43e3f7c4b39,12
AL6_rep2,cf5296bc8898407d4ad99dfee44fee75d8701632,12
AL6_rep2,51079dba103ba193e881129ed324f04eb315250a,12
AL6_rep2,c3238948d5f83a5354bbe49e3c8678dc15558729,12
AL6_rep2,2dfbef96d4d763ac1650554e82d69b239a3803e3,12
AL6_rep2,3bb0da3a8855f1b50ce8e55b3e0ec1b66c7cae76,12
AL6_rep2,4de9f77082b82213499d8c4e151d7fb1af101106,12
AL6_rep2,a3a0f2cc23af26fbfe1a990fd2b16570a36f7181,12
AL6_rep2,de2d0ac6fb62501738a699cdcd155983df07d78a,12
AL6_rep2,d521a542ebbe6d3fc05a7e9499fae361715933d5,12
AL6_rep2,b18765bf671c411a6828b23a7bae9ea17c8c7805,12
AL6_rep2,0cae74d4d884a1fc1e3f154ad1c9df2c56e942d4,12
AL6_rep2,12ce75d7f82b9692b84f37bc5581ce071ef1345e,12
AL6_rep2,5f24ffeb252b4d90a00543f73d3afab301aa9b31,11
AL6_rep2,fc776cd1fe18d2110052d95e95514e3293e37803,11
AL6_rep2,0810a6feaca8ea2211fc99eb8c18161e533738eb,11
AL6_rep2,f5591d7cd334a2cfc6d15e10ea54ea01b187e4af,11
AL6_rep2,29c92d5648209099bb566186edc00f6c62edaa4d,11
AL6_rep2,8889c3fd48a2cab1012c5cd845b4077a60582274,11
AL6_rep2,678981b4e42e4383c5197e046b6eefbec9b50f7e,11
AL6_rep2,6961862950fc08cbbc59e5df1fbdb95860b7545d,11
AL6_rep2,98c480114d2b17dfa3c0131c00e58c0b3ba48953,11
AL6_rep2,41be841ac0d4095a4b888410ffa0483ded976fb1,11
AL6_rep2,ae7e5959fe0e0ac4a305bb59e8992976b80889fe,11
AL6_rep2,a39c9b922fc409f26ed8981157b9afc922950772,11
AL6_rep2,58fd8c98b0edb3302c0b62ce4f0f0676e912428d,11
AL6_rep2,3bf45fb02c47d0ada2f7219732032c6e0bffe239,11
AL6_rep2,380d179fa7cbf17801d3d7cab3132e6b812ea9ca,10
AL6_rep2,dd85d0f1c201e01aad1bd8302391c040988a9c2e,10
AL6_rep2,1133ba5cc08b02045fe88c5779fb094f1fbb248b,10
AL6_rep2,2aff54ac1d7bc625e05c1240b507856ee891b9cf,10
AL6_rep2,ea676fcf7340afba52ffefa43eb757190654427a,10
AL6_rep2,5dfb268836481af9317eb7582e542269e372af95,10
AL6_rep2,5ea8f45a594c6ac2e3a443214730ae07d8537149,10
AL6_rep2,ad542e9102ec9224d5fb67569879fe3560f8d864,10
AL6_rep2,268c5c700dcf7740e030f7daa0361d80ff1453f0,10
AL6_rep2,a09aaf442a28d7cc40b902620682933560f15240,10
AL6_rep2,6d96abe97d0ff5b84e357bdddd42592e639a01cb,10
AL6_rep2,814fa31e8820cde5024082bd6bcc06799ef3b42e,10
AL6_rep2,9c34972d1706ebacb67769c365a8707604fb643c,10
AL6_rep2,5484feb3f9a7dc5084a644b8ecfe04c0b0872de7,10
AL6_rep2,6dfd400f43a8d0dfd2a21c1a308a2809386957e7,10
AL6_rep2,42a68d135e1d2497ce97105c508a9ce64bb876aa,10
AL6_rep2,4b739b14398325c635e506e906c04e4c63757455,10
AL6_rep2,0635c00a5c759b5e95a6ed8207640636af5ab46f,10
AL6_rep2,1fb89abf6d99140aac96ebb56cc114f620d128f2,10
AL6_rep2,16c17e13560e14a2987f13358cf57e820095eedf,10
AL6_rep2,af350057485b3437ee1d7f87563fba9628bc9796,10
AL6_rep2,bccda55a605cc03d4cbef0dbcdd36f980df59199,10
AL6_rep2,0cf1c97ab997792baff33670667413eaef7e9692,10
AL6_rep2,24df4e7520344e19f76740ec8e49312da4458b75,9
AL6_rep2,f785931e038f76bfcd7cb9cfa2e4b0960c87f543,9
AL6_rep2,aab73a511278ae68b786396f06616c1a861aae48,9
AL6_rep2,ab67f3490a240e133b9be0cde2f6d235f5c6e695,9
AL6_rep2,b184b6f95919d13bd4cd73d961c79acf31c575f9,9
AL6_rep2,eefcd6464436e5c23fb60d1e95cfe921886c6693,9
AL6_rep2,009f448e8c94b60fa36468e22ee16ec19efc6e23,9
AL6_rep2,1ada05cc9f1a09984ed1174b26512227e86956d7,9
AL6_rep2,244a684e439823b0bcc24b217032b133b94fc3af,9
AL6_rep2,06af098ce409d4af27e8fa1a4b4eb876b6f6cf90,9
AL6_rep2,547d650a7cb38c1498155cf51860fad9808aa26a,9
AL6_rep2,5bbef20b1b67f1e1edee388a6bbae18d0510b9cd,9
AL6_rep2,ec4f234e4eeb6c480a350e157723cd961f39e158,9
AL6_rep2,08ad3370b62e83fe8b981ee6b19c860f49a961e1,9
AL6_rep2,cd48e1413c284c1491f4107e3ce04fe180d936cb,9
AL6_rep2,d4398220c3fecb0b15afa07898cc3cc705a69639,9
AL6_rep2,2657724d3fa04c227255f155d098e040a964daf6,9
AL6_rep2,2b54e5ecbfefd89a2d7bd1cd69072a1b9e02ef50,9
AL6_rep2,33e0abf69588c7beee60933e70b27a2b41105000,9
AL6_rep2,4cc183a9f271f02c108edc3b69a57764295fd1ec,9
AL6_rep2,670dd5098f394adab43d19dcbd5d746a3b789b54,8
AL6_rep2,abfd0433094730ce200916f692f96cef642b49ed,8
AL6_rep2,6d78ba5db33496cba74ed6039dd908f79d73a924,8
AL6_rep2,09130135833091260d69b35abd21547c072ff076,8
AL6_rep2,2be6f3b94a9ab09d97e0fd059fb8696eff46ba94,8
AL6_rep2,49e4f3661cb27ee90e86932994ff106dbce6d8eb,8
AL6_rep2,4a65a040ea6d1680ef8663a5d1c276315715b38a,8
AL6_rep2,4da90a22d37ed821066177d280cdfc6c0152c324,8
AL6_rep2,cbd05a1bbaa4afaedf34f958723b3248e885c874,8
AL6_rep2,98e905932752b684783a2eb768c3f9112f42bef1,8
AL6_rep2,a4bb3da93ce16c263d238a0008fc128f24a2ab4b,8
AL6_rep2,abb2c1f8020f2e8a87f163384b85cbc283339b91,8
AL6_rep2,c4d0efafd2036503d150744eb574511fb8dbfe29,8
AL6_rep2,e4d4a658afc2d439e0ccc2f4c294be060a863771,8
AL6_rep2,b1b33887c1bc178832246f130cd06f13e463e817,8
AL6_rep2,ee7f00b77f32f329e913fdedc2af7f0e7c65d834,8
AL6_rep2,78a87be20aa2a8905508d401e1b088276d050560,8
AL6_rep2,c3318fd52a2c6782a8a9f9f4724709fd1399cbbb,8
AL6_rep2,6b5a943032e297b5d277fe5fdd943fe9be1b1995,8
AL6_rep2,60f9023b900e3adecda9714a5d39f96226d630a4,8
AL6_rep2,b2289656b6de6c8d0e2df05f41bc3f4daf805554,8
AL6_rep2,2a601c66eb702a0ef09eb08af53040c08aff77ac,8
AL6_rep2,b39dbbf9e66610a67d39eeb551666c5acd4b4a22,8
AL6_rep2,16071b6fa595746f2108bca855a85056deff19e7,8
AL6_rep2,da40d16fe2f0fadb7a740cfc950aff725bea1dcb,8
AL6_rep2,12667b6daaaea796a403706d16e535eed3149f30,8
AL6_rep2,82486240f7537733134e7244f64dceb14ff899e6,8
AL6_rep2,08086dde8f3f0f66f4ffd3d1813be2b19a28ff88,8
AL6_rep2,06c8153f54e1de3db9e471fddb5e10620f03c94c,8
AL6_rep2,a3a041baff45052076345de29f44465d1e3affb3,8
AL6_rep2,03b8658a96f2e3dcb437c220254a9cafffade1ec,7
AL6_rep2,0566ba74973732ea998f15b59a76d861c53cd1ea,7
AL6_rep2,b382f9921c26f8cfe50443c1bfd103b9f2a9b54f,7
AL6_rep2,bf63edcc0e58365f2725ac2c3590ae4596cd3427,7
AL6_rep2,b8ee28b8f2a89496f527a86627d1185ed2a61fea,7
AL6_rep2,ce5d5aa0a305f6e00c4df027e372743e45f4822a,7
AL6_rep2,8fccd75acff3515ad8964e47cc3bf867234855c1,7
AL6_rep2,9f8ccc257e0dd589c9517b5564d98cb268eaedda,7
AL6_rep2,e31e69b1450c76ade9d42a3659d0fd159f4e04f2,7
AL6_rep2,a0e9bbcc665d35e1f2adcee4c5f394127ba48825,7
AL6_rep2,f461628d3fa9f2ad8958e55fc6a5269d8ba59560,7
AL6_rep2,9300aa74554abe0be150fdbf7f0beaa4f9fa84f9,7
AL6_rep2,2ab97f680623e8e688c864d0bdfb7ef9ce24bf36,7
AL6_rep2,ce2d0fa8bdac934cb38f68365d8d9b6d517eec7a,7
AL6_rep2,ca50fa7b22d7f9b5d1a8a851ca3c9e79c64b9a92,7
AL6_rep2,c238540d84e331a1a92f736b345c14fe555fce72,7
AL6_rep2,5a8ed54f5b6a51d22f94d47c968c48a38f962266,7
AL6_rep2,7c0b7eb12fc9520402ac34d0411e1345dbaa4240,7
AL6_rep2,aee7035cc83d225520129b7ba6cc4ce74ad20d86,7
AL6_rep2,a3ab508ace9a5f370d9d301a54f2a639d106e153,7
AL6_rep2,8fe2dfcc7f6d0b31493651fcba2bf3ab1eb2e43f,7
AL6_rep2,94ac3cc6c3696bfd7bfe576c1ddb35f055650350,7
AL6_rep2,2680cbb263704bc365b938593adabcc7e187e1cb,7
AL6_rep2,2f8f7edcf5af3d3a69e859769207f38a05ae2c2a,7
AL6_rep2,daa7b7bdd46d6fdd457c704e9afbb2bbc395727d,7
AL6_rep2,e032219e0b8b8550595671d8c9ef5df2ccce17fe,7
AL6_rep2,ffb63dcd283876cfbb59bd429f60cee38b43f835,7
AL6_rep2,cfc10ae19e55816d8bc68b101aa0647a6f327ee2,7
AL6_rep2,ad6dff9a70a03a80e636b26e67abec8a429c7bca,7
AL6_rep2,89b18769eb2d9503b16312c3f6574fdfad8643a9,7
AL6_rep2,9c492771663d23390ed4adb49f5848e7d8e044df,7
AL6_rep2,6138e27f4f40f79f1b6da9eca57cbcfcdcb448b2,7
AL6_rep2,76802f37b55bfba956ffd5d0a6c5981879103251,7
AL6_rep2,467567027202fb277420aeb4cf15d1f4eef2dfc9,7
AL6_rep2,435d5a1ba15775e60bfb996dc7fa10b9bec9bc75,7
AL6_rep2,2aacc72745d7de178597f5c15ade8d811fae60c0,7
AL6_rep2,3ee2cff1bbd655959356ea26677c6dc287a26055,7
AL6_rep2,d090877172aeaccb6b0619f336500f0d87c19cf4,7
AL6_rep2,05a301b8cf284b43b67d78002df350f53032dcc6,7
AL6_rep2,05af7142b070acfe15fb396bf903cacea9b69f71,7
AL6_rep2,0325ea3e0637a1bc602875eb7be1f269eba128f5,7
AL6_rep2,c99e0e3ec0b59c3f6ebfede66e74b1faec8d1714,6
AL6_rep2,3f8323cd21e38bef171c5e55f8961b6f560f6d16,6
AL6_rep2,71399578cea869db68ff123a050a09d762e142a1,6
AL6_rep2,7f71f50ddf092af4c546e3abdf07d64f39358248,6
AL6_rep2,24117f554d317220cab63da2032fd48e3b69ba9a,6
AL6_rep2,b98e2408e04bf6ba1b1c3dc0208a0cde359e7333,6
AL6_rep2,8f58a10cc72cf38c12183aa5e24ef42c1892216e,6
AL6_rep2,a6b6964ba71a5846254c4a5eabec3b2ff68fabee,6
AL6_rep2,01b2cc109a56e99d2733ea36d697ec50a05bee1b,6
AL6_rep2,ffbad09ae823db70a698dfab8403b1a20d274bcd,6
AL6_rep2,8d489893283abc512d7e89fded735bab5c9afc12,6
AL6_rep2,d3c6648c770684ca88cc9e23dda7fc41843b2ad4,6
AL6_rep2,260c0b497f5cc49366ea16d1b838b51be6775f12,6
AL6_rep2,4b6d585116378ff92fb7ee159b7945a9eed17c3f,6
AL6_rep2,4cb48050d5bd287c8ba198539041fd8882aa972e,6
AL6_rep2,45859bdcc6cb6b65a3a468db7881e35fb791c446,6
AL6_rep2,5ff49c1963dfcb187ecb8f2ad071945fa75f613e,6
AL6_rep2,2b84a21296c4023534e0b1a441cf1689d18898fd,6
AL6_rep2,f8785b82d8078e8f8a1aed9dd7799a5b35e809b7,6
AL6_rep2,2a87c3047f7b8a2aa865f22890b838931ff18926,6
AL6_rep2,e57bcc7257783e277c08fc9ae40a9ab2898f2d8f,6
AL6_rep2,e2e7fc03e4347b7bc052698278fe80962bc74ef9,6
AL6_rep2,f1104ca244c912606f733113556984ffe053b67b,6
AL6_rep2,f2d202eba851d368a2579287cf622fb30345bf5a,6
AL6_rep2,05bc7b55ae47c24aa28f5ef0b99bd5480718e541,6
AL6_rep2,131b0afcf2b8e76b20060c1dff17810fb15b5bfa,6
AL6_rep2,d5e7bb452591c6f4a4431ab42d9a08ea41ca4f9a,6
AL6_rep2,059ed4c0ca207e3c04349375538dcb25e70557cf,6
AL6_rep2,27cc044611c39557b6be00cbd0407365e49bfd74,6
AL6_rep2,97f4ec8a92a7312bbc6c8142250ae03b2a9b98e5,6
AL6_rep2,972eb5650bf4ce01419e8485d6a22f60a4c42c6b,6
AL6_rep2,94c1b8c4fc8eaf796b6183334416cc48f4cfb265,6
AL6_rep2,ce0c95d8485aba7a2617e28fa7a35bc35f2698a9,6
AL6_rep2,85a3f28c7976f203f940147878a7a654d18d239b,6
AL6_rep2,8becdfe3137f8173fc6dfe49971e78b43931d35a,6
AL6_rep2,be721ce857c4ea2452829445467d5a3e5b867e0e,6
AL6_rep2,8e4d852347fde31bd43fa6eaaafd5ba6b5ffd6c1,6
AL6_rep2,c95fd5fcc70cd433bcf186f88951aeb857268c1a,5
AL6_rep2,df03d82c1473b4a2529e2d3a0e1dd75b7d94a175,5
AL6_rep2,86a26739a299488de38064852abcd0ccf17f7684,5
AL6_rep2,f077872ba3dd3e95f8fb47c503dcc00c716ba127,5
AL6_rep2,6290c805ff8e863e31322bb9e012388b3bd8e7eb,5
AL6_rep2,15a1532886dc49c136430c922171f13383c913ed,5
AL6_rep2,17afa04d7ca6270355c75dbb1975d9f39a05d7f7,5
AL6_rep2,22db17da6dfadb1a9dcf858f02592f559b6be94a,5
AL6_rep2,a2081820b6f1c164935cc4c64b7799e0c8db9c4d,5
AL6_rep2,7f70f3b227f38227d34d404f1da4aa9fa69e9c53,5
AL6_rep2,7ba6ac4ef1e40466902e2215f57c390f3440578f,5
AL6_rep2,76da3b32b073244ec67b8ab276df8696a188fb03,5
AL6_rep2,2d9592be0d269f165ea5eeb4fc69d733de91c911,5
AL6_rep2,49ca836d280bf67232cd38015c4299fe5bd38fea,5
AL6_rep2,4d101ade626d5cdbd7703d263c4dc9329b03fcb3,5
AL6_rep2,521142b15307508f4560b4bf8c5c191d4e469cec,5
AL6_rep2,5aeafb3851bdd9a3d7e1808273d4f8f073801d06,5
AL6_rep2,5ba14b6bd8de7e280d229984473493a4aa9b8d88,5
AL6_rep2,6c61d0242c3a6eea80ec6faeb2ddcb1cc4d682d4,5
AL6_rep2,656412d9d9617ddae7b26740988f4ac4aeb9c85c,5
AL6_rep2,e08b8a6ad5651b5b6342a922f39b6309c5b7d6ac,5
AL6_rep2,fe681e01af6e6f96f637ae33b39b78eefb587201,5
AL6_rep2,f0d9918a678fee5bb523d768dbe5fef4ba1a6929,5
AL6_rep2,3403ddfb6e9b2ac3d58dea976c0fd0435f89e9cc,5
AL6_rep2,34cafd9a89104f19e43753d08f3647ed1b7c7d21,5
AL6_rep2,3f2fc0261e5ebcaff2abdbc7589504aa655f488b,5
AL6_rep2,0ede3a4020d4e4b55f95333a570d3a4f31104992,5
AL6_rep2,0fd5c60d93ed3dd2557bb1207b682bc7d91313d0,5
AL6_rep2,067d84039dc16755e78b39bae1b2a197b533ee90,5
AL6_rep2,4cb3df333f44755d32c3a846ceb03cfeb8b6a6b4,5
AL6_rep2,da3cc4139f6d12c77ed65be72303a1869a3e7c5c,5
AL6_rep2,4dccaac42f809619bbb01821497551121d98b118,5
AL6_rep2,1947afcdca399c71e26b013cc8f1b0ba2ea58c96,5
AL6_rep2,6828c58d0e6f9e1b6d0b3138177450727904be43,5
AL6_rep2,cb167e35c369374c2b058121fc69a9c31ce0a0e4,5
AL6_rep2,ccb7d87601cb3f3871562b48c97924e24bc855c7,5
AL6_rep2,68332660cd0cd79add30a08b1e2cf99d0c0a974f,5
AL6_rep2,68b9d7dc09067eebad56dc608577569b55871b1e,5
AL6_rep2,887390719253ebcdad57d31bd268cfcd71cdd1ba,5
AL6_rep2,967e27b515b2d6bddae38651ce85185e13fc56b1,5
AL6_rep2,971fe34e2c6dea9ae1b890b969d1344ba27d4b1a,5
AL6_rep2,ab99b89c76895534df021a6d942bd8cece12e9bd,5
AL6_rep2,b38c111a171ecefb3f8946f03d77feb415ce4cb0,5
AL6_rep2,c305a1556ddea3d346da17f632ee2e56e017056d,5
AL6_rep2,c03097d3fbe64d1feaf51224e20951f503be666a,5
AL6_rep2,23b6f305beb55cf4af52caac8bf7a047934bbc1a,5
AL6_rep2,9ae01a8edfa7ed4416ca6d5869f6a2692aa9f3ae,5
AL6_rep2,1626c7d1d059a3ebfe40c42b865eafb5977d7e2c,5
AL6_rep2,12ecf0fb38c6f225c5d9fde34db89171a9b0b849,5
AL6_rep2,d9bfa1da0e28649ebecbfe8e173493d604dafb4c,4
AL6_rep2,d988be41f7bd5a37307af105425ad890d8049166,4
AL6_rep2,ec9bd6dd5372cfd41af11b930db5f9aeb331c39d,4
AL6_rep2,b391094709b0dc9102493afd09f235e90a538b0c,4
AL6_rep2,c42138bdbe5ac710a06f961c0d76dc0a029ec50c,4
AL6_rep2,a0759fb2e21253b0c860c21f7d7ea0a566b4f9ca,4
AL6_rep2,a1691360eb2aea4655f2a4a50367859283e46e90,4
AL6_rep2,91855b87dd7eb19de0e9ac59afea99a92082e924,4
AL6_rep2,5692aba907d3f715c189b6783e90902a828f5a7b,4
AL6_rep2,53e4807179ceae7eb78c83c5679d8a6dde5db7b7,4
AL6_rep2,1924ec6f0cd7ab39c68b10404cdd955eade2f81a,4
AL6_rep2,15dca2d3635684c76103dfc05ede92dda9b61201,4
AL6_rep2,23de94f70cd91fc77ec564bc24ab4f6eb1c96e0e,4
AL6_rep2,20ef106678fbd011078e95bc34cdc3d68882bd28,4
AL6_rep2,00f1f2d58b5fe91c4cf98fbbe459da391684062c,4
AL6_rep2,2d37ca6de9168bc88bc1b7fd1cd26c3f0ca04281,4
AL6_rep2,223a2ba9633126599ff5fc06313934e74c016a9e,4
AL6_rep2,2097da3e4756f5dd7c282d385c935f873222cec0,4
AL6_rep2,3d88c06458cb2d30f5e77b919b6fff040cf7a304,4
AL6_rep2,bb91e4ba4e5e747e465b50339f4ca266085a2894,4
AL6_rep2,7f768cae4effbc326c506beeeee9aba6fb3f1e11,4
AL6_rep2,84bf3d6cf2db8b65645e9c23b16e11deabf9abf2,4
AL6_rep2,8741461baaa63fcd158ee04c8ba3245e5b9595ab,4
AL6_rep2,910f263ff4fa5774d7b049791227eca429bf0540,4
AL6_rep2,1ad6ce5a6e54a204f976037f2638dfbfa849e10e,4
AL6_rep2,118432ab579547c2e90de227c9b639b422418466,4
AL6_rep2,36cc43638099aac246d5afca013baf3f6f1c4cbc,4
AL6_rep2,9dcebc4824e37a3577cd08f296a0a2a72ce15187,4
AL6_rep2,a04f0b3af99a496f4a74c5bef28c259f7a800413,4
AL6_rep2,323bf1131a51777b75a2ddb1fb8ac63f3130ea77,4
AL6_rep2,4b6a07276dcee8c9274abc9df1420013caf6403e,4
AL6_rep2,bc4e51b61893fcb64633230cd79a0a094049ba53,4
AL6_rep2,c0033dfab5f0b85863982dde3ac0c34fbdd3d8dc,4
AL6_rep2,32484de53053ba7e1b5185e7132a4d0c964a83b5,4
AL6_rep2,c5bbedc488f38ce0d9da5c0242927dfb39ac5174,4
AL6_rep2,caebe682d707289e2cc14a5351b32546ea9d6ddb,4
AL6_rep2,cc2ef42e1efb7a41f7d8a0292caef056fa2c7572,4
AL6_rep2,cd1d26f84c6b69957f156ca2fbcb1ca2b431e20d,4
AL6_rep2,e76d13b8b349818f53160b46c1704531098a7c8a,4
AL6_rep2,78e3e68adbf40d4a7271af3233b894f0787ae520,4
AL6_rep2,5b269a46c9a8265b47aee5a2f16a2c2f2f5becdd,4
AL6_rep2,5ccc95d3fabc233c3230c73b3b5cb01f95d0aeaf,4
AL6_rep2,53bd5c66fc34143cb8d0c7de464aec40eee3b116,4
AL6_rep2,78ba8a1bbb8a62486d54d7a3fe3e19adaa2a45c0,4
AL6_rep2,eae26e5722c24d89979a1daeae51fba30d311ec4,4
AL6_rep2,eba70cef945ea3c0542ccf40020699a6473c332e,4
AL6_rep2,75c23919e3600ecf498c07fb998d6aa688e4cf45,4
AL6_rep2,7603ef7f1e89d54e1c143eb9fe5d31652a26bdf2,4
AL6_rep2,4bd3eb171d0653d241a167ab8fa9019268c6a010,4
AL6_rep2,47c34ef9ac311a3185a59fd9c9ecd06bc5850f1c,4
AL6_rep2,5cd00204efa3f219a846351cddac5d2b36f32146,4
AL6_rep2,691665f52f99895429fe4fdb58d5e91f4d159cdf,4
AL6_rep2,4e04378719643bc314eb2c6605d56a54831c9565,4
AL6_rep2,f5fd50cf9b0c63a85b023efa7f7fbe0bf817f329,4
AL6_rep2,d544687bdd114c9ddd7afe5dcb5a8eca6328b35d,4
AL6_rep2,d81128bb0b1cd873a04671748a3fbf53c0f33e6c,4
AL6_rep2,d580c48e7d511508d77e1d8ba96cd53a027db2ca,4
AL6_rep2,231306d8be439e5c310a3b2c4c0da99ece84cf1d,3
AL6_rep2,ad678cf6d1eb4e0a451f238c4011fe945bdb94b4,3
AL6_rep2,ec7ec39fb94a0f75881713e887fa24d21d9d0f4c,3
AL6_rep2,e842f6c0bfa5c3a0672ed883fa744f02a446cb88,3
AL6_rep2,e54d76428adc2e2ef07a6ddea2e7ff55edc819f9,3
AL6_rep2,252a1ebc2e9e11ac4228bdf121160eddba0f3bef,3
